Feature,Importance
Product_ID_P00052742,6.7482023951015435e-06
Product_ID_P00014542,6.67361200612504e-06
Product_ID_P00014242,6.562823273270624e-06
Product_ID_P00054742,6.4020166519185295e-06
Product_ID_P00022342,6.356461199175101e-06
Product_ID_P00016942,6.311921424639877e-06
Product_ID_P00000342,6.3056468206923455e-06
Product_ID_P00028042,6.303997679424356e-06
Product_ID_P00042742,6.289450993790524e-06
Product_ID_P00027942,6.2400883109603456e-06
Product_ID_P00008942,6.2382332544075325e-06
Product_ID_P00013442,6.152631158329314e-06
Product_ID_P00027242,6.149196906335419e-06
Product_ID_P00064742,6.052538083167747e-06
Product_ID_P00007142,6.041592143901653e-06
Product_ID_P00002642,6.035891146893846e-06
Product_ID_P00005542,5.871199846296804e-06
Product_ID_P00024642,5.850359229953028e-06
Product_ID_P00013542,5.840554877067916e-06
Product_ID_P00004342,5.8275036280974746e-06
Product_ID_P00016342,5.7816791922959965e-06
Product_ID_P00000942,5.777615228907962e-06
Product_ID_P00018342,5.7449060477665626e-06
Product_ID_P00006542,5.744474265156896e-06
Product_ID_P00019142,5.716421128454385e-06
Product_ID_P00008042,5.709656306862598e-06
Product_ID_P00023442,5.53024742089292e-06
Product_ID_P00028642,5.3528476655628765e-06
Product_ID_P00013942,5.327367034624331e-06
Product_ID_P00018142,5.30844772583805e-06
Product_ID_P00027042,5.25812208707066e-06
Product_ID_P00023842,5.217968549686702e-06
Product_ID_P00023642,5.210953190726286e-06
Product_ID_P00044642,5.175246911903741e-06
Product_ID_P00017842,5.130164481670363e-06
Product_ID_P00011042,5.063563548901584e-06
Product_ID_P00009742,5.030124782479106e-06
Product_ID_P00007842,5.017771400162019e-06
Product_ID_P00005642,4.906814865535125e-06
Product_ID_P00013842,4.854330200032564e-06
Product_ID_P00021942,4.747173989017028e-06
Product_ID_P00014742,4.741458837997925e-06
Product_ID_P00012442,4.681812242779415e-06
Product_ID_P00009642,4.646859906642931e-06
Product_ID_P00020942,4.556492285701097e-06
Product_ID_P00000442,4.55377568187032e-06
Product_ID_P00051942,4.550679477688391e-06
Product_ID_P00016842,4.51567757409066e-06
Product_ID_P00036142,4.4795219764637295e-06
Product_ID_P00021642,4.422529400471831e-06
Product_ID_P00014142,4.2860451685555745e-06
Product_ID_P00032642,4.2757445726238075e-06
Product_ID_P00008342,4.2019537431770004e-06
Product_ID_P00012942,4.1582552512409166e-06
Product_ID_P00004042,4.143547585044871e-06
Product_ID_P00006842,4.079652626387542e-06
Product_ID_P00025342,4.074607204529457e-06
Product_ID_P00033642,4.073830496054143e-06
Product_ID_P00004142,4.006681592727546e-06
Product_ID_P00054342,4.004494030596106e-06
Product_ID_P00019642,4.002496098109987e-06
Product_ID_P00016442,3.983939677709714e-06
Product_ID_P00005442,3.979916300522746e-06
Product_ID_P00017442,3.911468411388341e-06
Product_ID_P00053442,3.910093937520287e-06
Product_ID_P00001342,3.90635841540643e-06
Product_ID_P00009342,3.7568097468465567e-06
Product_ID_P00012242,3.7284914924384793e-06
Product_ID_P00010442,3.7151080505282152e-06
Product_ID_P00022942,3.6888723116135225e-06
Product_ID_P00023942,3.677595941553591e-06
Product_ID_P00034342,3.649367272373638e-06
Product_ID_P00020642,3.6461551644606516e-06
Product_ID_P00008242,3.6348915273265447e-06
Product_ID_P00011542,3.616890353441704e-06
Product_ID_P00011242,3.570971102817566e-06
Product_ID_P00024542,3.498752619179868e-06
Product_ID_P00013642,3.487762683107576e-06
Product_ID_P00041642,3.441798071435187e-06
Product_ID_P00008642,3.413256308704149e-06
Product_ID_P00040742,3.390598408259393e-06
Product_ID_P00026142,3.3312110190308886e-06
Product_ID_P00006742,3.315025878691813e-06
Product_ID_P00019242,3.294129783171229e-06
Product_ID_P00044142,3.241096038664182e-06
Product_ID_P00050342,3.1925314658565185e-06
Product_ID_P00003542,3.188252435393224e-06
Product_ID_P00031942,3.161438144161366e-06
Product_ID_P00010542,3.1449903872271534e-06
Product_ID_P00029342,3.105135874648113e-06
Product_ID_P00022742,3.099334662692854e-06
Product_ID_P00029642,3.0992168831289746e-06
Product_ID_P00002942,3.0634407721663592e-06
Product_ID_P00020242,3.056158675462939e-06
Product_ID_P00023142,3.011286935361568e-06
Product_ID_P00027342,2.997631781909149e-06
Product_ID_P00013242,2.9795248792652274e-06
Product_ID_P00021242,2.9746702807642578e-06
Product_ID_P00004642,2.9606858333863784e-06
Product_ID_P00033142,2.933070391009096e-06
Product_ID_P00016242,2.916208359238226e-06
Product_ID_P00015742,2.8991223643970443e-06
Product_ID_P00042042,2.8433839815988904e-06
Product_ID_P00021442,2.8410831873770803e-06
Product_ID_P00015042,2.827016743367494e-06
Product_ID_P00013342,2.8181239031255245e-06
Product_ID_P00012142,2.8155277504993137e-06
Product_ID_P00056542,2.7818656747058412e-06
Product_ID_P00016542,2.7744536055251956e-06
Product_ID_P00040442,2.7633191166387405e-06
Product_ID_P00025742,2.7295529889670433e-06
Product_ID_P00015142,2.727701485127909e-06
Product_ID_P00027742,2.6975496894010575e-06
Product_ID_P00046342,2.6941033866023645e-06
Product_ID_P00014042,2.6738516680779867e-06
Product_ID_P00004842,2.623189004680171e-06
Product_ID_P00015242,2.615953235363122e-06
Product_ID_P00015942,2.590151780168526e-06
Product_ID_P00022642,2.5733784241310786e-06
Product_ID_P00043842,2.5507169993943535e-06
Product_ID_P00032242,2.5376393750775605e-06
Product_ID_P00029542,2.5369315608259058e-06
Product_ID_P00043342,2.473527729307534e-06
Product_ID_P00038342,2.4632053055029246e-06
Product_ID_P00020742,2.437212060613092e-06
Product_ID_P00014842,2.4222086949521326e-06
Product_ID_P00043242,2.39881114794116e-06
Product_ID_P00003142,2.3670972950640135e-06
Product_ID_P00053642,2.349523128941655e-06
Product_ID_P00028242,2.3469718470892076e-06
Product_ID_P00003742,2.292776116519235e-06
Product_ID_P00023542,2.272342044307152e-06
Product_ID_P00019042,2.243883500341326e-06
Product_ID_P00022242,2.2263052414928097e-06
Product_ID_P00029242,2.1832638594787568e-06
Product_ID_P00049242,2.179471493946039e-06
Product_ID_P00002042,2.1715294451496447e-06
Product_ID_P00009042,2.1679256860807072e-06
Product_ID_P00009142,2.148258090528543e-06
Product_ID_P00042442,2.1226214812486432e-06
Product_ID_P00030642,2.1089630877213494e-06
Product_ID_P00025842,2.1042524167569354e-06
Product_ID_P00051142,2.095258878398454e-06
Product_ID_P00033242,2.087963821395533e-06
Product_ID_P00032542,2.0823656541324453e-06
Product_ID_P00002842,2.067533145577727e-06
Product_ID_P00032442,2.050878435966297e-06
Product_ID_P00046842,2.0458573999349028e-06
Product_ID_P00028942,2.030054986335017e-06
Product_ID_P00012542,2.0217780729581136e-06
Product_ID_P00004242,2.0001607481390238e-06
Product_ID_P00034242,1.9864135083480505e-06
Product_ID_P00038142,1.9863119362639736e-06
Product_ID_P00024942,1.9660815269162413e-06
Product_ID_P00046042,1.9590911506384145e-06
Product_ID_P00027142,1.9441108634055126e-06
Product_ID_P00020342,1.9438984963926487e-06
Product_ID_P00046242,1.9074043393629836e-06
Product_ID_P00024142,1.9029457689612173e-06
Product_ID_P00011342,1.8870862845687952e-06
Product_ID_P00041442,1.8608443497214466e-06
Product_ID_P00052342,1.8344254044677655e-06
Product_ID_P00022042,1.8185986050411884e-06
Product_ID_P00003042,1.8149914922105381e-06
Product_ID_P00036342,1.8080272639053874e-06
Product_ID_P00018642,1.7969931036532216e-06
Product_ID_P00017942,1.787321252777474e-06
Product_ID_P00033542,1.7771785678633023e-06
Product_ID_P00030242,1.7604511981517135e-06
Product_ID_P00036942,1.7179322071569914e-06
Product_ID_P00050642,1.7025162151185214e-06
Product_ID_P00007942,1.6637086446280591e-06
Product_ID_P00050942,1.6486244476254797e-06
Product_ID_P00019942,1.5438514537891024e-06
Product_ID_P00037542,1.5315663404180668e-06
Product_ID_P00033442,1.5165437616815325e-06
Product_ID_P00018842,1.4997078778833384e-06
Product_ID_P00026242,1.4844445104245096e-06
Product_ID_P00023242,1.480573700973764e-06
Product_ID_P00057842,1.4640270364907337e-06
Product_ID_P00021142,1.4637015510743367e-06
Product_ID_P00050842,1.4299832855613204e-06
Product_ID_P00051342,1.3900464637117693e-06
Product_ID_P00007342,1.3590766911875107e-06
Product_ID_P00029442,1.3135161225363845e-06
Product_ID_P00053742,1.2955738384334836e-06
Product_ID_P00006142,1.2784794307663105e-06
Product_ID_P00032942,1.271388555323938e-06
Product_ID_P00036442,1.2634314998649643e-06
Product_ID_P00028742,1.26138888845162e-06
Product_ID_P00005142,1.2341040473984322e-06
Product_ID_P00040542,1.218396164404112e-06
Product_ID_P00024842,1.205027729156427e-06
Product_ID_P00050142,1.2012701517960522e-06
Product_ID_P00034042,1.200511860588449e-06
Product_ID_P00052642,1.1990671282546828e-06
Product_ID_P00045042,1.1929585070902249e-06
Product_ID_P00039542,1.191282080981182e-06
Product_ID_P00033942,1.173154373645957e-06
Product_ID_P00051742,1.165447429229971e-06
Product_ID_P00037442,1.1629817890934646e-06
Product_ID_P00029842,1.1500196706037968e-06
Product_ID_P00049442,1.1320971680106595e-06
Product_ID_P00031342,1.1299634934403002e-06
Product_ID_P00053242,1.112384779844433e-06
Product_ID_P00026642,1.100624615446577e-06
Product_ID_P00037742,1.0974363249260932e-06
Product_ID_P00025942,1.0857206689252052e-06
Product_ID_P00006242,1.0658767450877349e-06
Product_ID_P00050242,1.0648881243469077e-06
Product_ID_P00044842,1.0535704859648831e-06
Product_ID_P00035442,1.0479429874976631e-06
Product_ID_P00037842,1.043803308675706e-06
Product_ID_P00024442,1.0418963256597635e-06
Product_ID_P00005342,1.029693294185563e-06
Product_ID_P00029142,1.0294079402228817e-06
Product_ID_P00054542,1.012045316883814e-06
Product_ID_P00008742,1.011110725812614e-06
Product_ID_P00043442,9.880606057777186e-07
Product_ID_P00031542,9.83385689323768e-07
Product_ID_P00031242,9.81106495601125e-07
Product_ID_P00055042,9.777954801393207e-07
Product_ID_P00045842,9.68603899309528e-07
Product_ID_P00035742,9.521872925688513e-07
Product_ID_P00012342,9.447467164136469e-07
Product_ID_P00036042,9.431199714526883e-07
Product_ID_P00031742,9.366913218400441e-07
Product_ID_P00048042,9.362362334286445e-07
Product_ID_P00073142,9.322861842520069e-07
Product_ID_P00056442,9.182975873045507e-07
Product_ID_P00035942,9.106215657084249e-07
Product_ID_P00015342,9.058056775756995e-07
Product_ID_P00044342,8.98061529142069e-07
Product_ID_P00036742,8.77181605574151e-07
Product_ID_P00020142,8.706302310201863e-07
Product_ID_P00020842,8.437264114036225e-07
Product_ID_P00035142,8.348845312866615e-07
Product_ID_P00020542,8.2698275605253e-07
Product_ID_P00031642,8.223582881328184e-07
Product_ID_P00035542,8.13512087916024e-07
Product_ID_P00049342,8.106405289254326e-07
Product_ID_P00018742,8.061436460593541e-07
Product_ID_P00043042,8.024427415875834e-07
Product_ID_P00052442,7.924618330434896e-07
Product_ID_P00045242,7.885719242040068e-07
Product_ID_P00058442,7.695155090914341e-07
Product_ID_P00056842,7.654893501296556e-07
Product_ID_P00048742,7.553474006272154e-07
Product_ID_P00037942,7.549847396148834e-07
Product_ID_P00038242,7.535236363764852e-07
Product_ID_P00048842,7.509875104005914e-07
Product_ID_P00051042,7.500186143261089e-07
Product_ID_P00052042,7.495702618598443e-07
Product_ID_P00076142,7.42041265766602e-07
Product_ID_P00051242,7.416747394017875e-07
Product_ID_P00039642,7.410146736219758e-07
Product_ID_P00055442,7.233129508676939e-07
Product_ID_P00039142,7.218732207547873e-07
Product_ID_P00047742,7.216349331429228e-07
Product_ID_P00017742,7.195985745056532e-07
Product_ID_P00043542,7.194630597950891e-07
Product_ID_P00049942,7.115600055840332e-07
Product_ID_P00030742,7.096229523995135e-07
Product_ID_P00039842,7.019411896180827e-07
Product_ID_P00058142,6.917316568433307e-07
Product_ID_P00026842,6.878303793200757e-07
Product_ID_P00046442,6.693420573355979e-07
Product_ID_P00041042,6.67167796564172e-07
Product_ID_P00069842,6.576665327884257e-07
Product_ID_P00050442,6.386353561538272e-07
Product_ID_P00034542,6.366414027070277e-07
Product_ID_P00047642,6.318198302324163e-07
Product_ID_P00016142,6.279883564275224e-07
Product_ID_P00064842,6.279042281676084e-07
Product_ID_P00060842,6.211542995515629e-07
Product_ID_P00036542,6.211132586031454e-07
Product_ID_P00040642,6.201330506883096e-07
Product_ID_P00044542,6.142240636108909e-07
Product_ID_P00069342,6.135060175438412e-07
Product_ID_P00051542,6.124290479192496e-07
Product_ID_P00004942,6.110642516432563e-07
Product_ID_P00039942,5.88172952120658e-07
Product_ID_P00066842,5.852523372595897e-07
Product_ID_P00045142,5.815046506540966e-07
Product_ID_P00057042,5.679212335962802e-07
Product_ID_P00054142,5.622055141429882e-07
Product_ID_P00047242,5.564677394431783e-07
Product_ID_P00025042,5.467823029903229e-07
Product_ID_P00006642,5.394691697802045e-07
Product_ID_P00048642,5.385115855460754e-07
Product_ID_P00036642,5.233084721112391e-07
Product_ID_P00002342,4.915864337817766e-07
Product_ID_P00054042,4.901313559457776e-07
Product_ID_P00076542,4.877478545495251e-07
Product_ID_P00031142,4.861090019403491e-07
Product_ID_P00035842,4.79810680076298e-07
Product_ID_P00038742,4.774320530032128e-07
Product_ID_P00049042,4.606063157552853e-07
Product_ID_P00059542,4.5607293941429816e-07
Product_ID_P00010142,4.5336162202147534e-07
Product_ID_P00033842,4.4837202040071134e-07
Product_ID_P00043742,4.3966201701550744e-07
Product_ID_P00060542,4.3444222974642344e-07
Product_ID_P00065742,4.334879122325219e-07
Product_ID_P00026042,4.2950978240696713e-07
Product_ID_P00047542,4.2649421061469184e-07
Product_ID_P00062342,4.182975317235105e-07
Product_ID_P00063042,4.113645104553143e-07
Product_ID_P00069042,4.111586520139099e-07
Product_ID_P00048242,4.0727172745391726e-07
Product_ID_P00030142,4.039471264150052e-07
Product_ID_P00029942,3.939715043088654e-07
Product_ID_P00035242,3.9203473534143995e-07
Product_ID_P00054242,3.918255515600322e-07
Product_ID_P00069142,3.916356945410371e-07
Product_ID_P00073242,3.868668159157096e-07
Product_ID_P00045642,3.850393568427535e-07
Product_ID_P00038642,3.735603968380019e-07
Product_ID_P00048942,3.7171365363519726e-07
Product_ID_P00041242,3.690541916512302e-07
Product_ID_P00061742,3.659170033643022e-07
Product_ID_P00060642,3.5997345548821613e-07
Product_ID_P00055842,3.5722962365980493e-07
Product_ID_P00037642,3.551498366505257e-07
Product_ID_P00068642,3.5179255064576864e-07
Product_ID_P00054442,3.5101993489661254e-07
Product_ID_P00066742,3.499486069813429e-07
Product_ID_P00026942,3.4277536542504095e-07
Product_ID_P00033742,3.4110507840523496e-07
Product_ID_P00059942,3.409466842185793e-07
Product_ID_P00026442,3.390089204913238e-07
Product_ID_P00029742,3.280572400399251e-07
Product_ID_P00065542,3.279991744875588e-07
Product_ID_P00032342,3.2709772312955465e-07
Product_ID_P00056042,3.266745807195548e-07
Product_ID_P00058642,3.2305663566489784e-07
Product_ID_P00059642,3.2297987218044e-07
Product_ID_P00035042,3.228342393413186e-07
Product_ID_P00060042,3.220511644030921e-07
Product_ID_P00041942,3.2174057196243666e-07
Product_ID_P00063442,3.197337719029747e-07
Product_ID_P00042542,3.1914669307298027e-07
Product_ID_P00070442,3.1677711831434863e-07
Product_ID_P00055342,3.1286845114664175e-07
Product_ID_P00078742,3.1036153558261503e-07
Product_ID_P00067142,3.083914634771645e-07
Product_ID_P00047042,3.008351541211596e-07
Product_ID_P00042842,3.006455244758399e-07
Product_ID_P00066542,2.9907300813647453e-07
Product_ID_P00055642,2.9824059311067685e-07
Product_ID_P00077342,2.9668706247321097e-07
Product_ID_P00037242,2.9634611564688385e-07
Product_ID_P00075042,2.9336037243865576e-07
Product_ID_P00044042,2.8805106921936385e-07
Product_ID_P00003242,2.880096872104332e-07
Product_ID_P00078842,2.8619206204894e-07
Product_ID_P00046542,2.8395129447744694e-07
Product_ID_P00042342,2.8120030037825927e-07
Product_ID_P00069442,2.7367792654331424e-07
Product_ID_P00070242,2.724004843912553e-07
Product_ID_P00040042,2.640201728354441e-07
Product_ID_P00017242,2.5949793780455366e-07
Product_ID_P00060242,2.5884901333483867e-07
Product_ID_P00055242,2.560796019679401e-07
Product_ID_P00076042,2.552296791691333e-07
Product_ID_P00035642,2.547237727412721e-07
Product_ID_P00055942,2.5460940378252417e-07
Product_ID_P00021542,2.501318476788583e-07
Product_ID_P00050042,2.4470114112773445e-07
Product_ID_P00066342,2.4373775886488147e-07
Product_ID_P00067542,2.410598654023488e-07
Product_ID_P00068342,2.4013138499867637e-07
Product_ID_P00061842,2.3643451640964486e-07
Product_ID_P00039342,2.3562279238831252e-07
Product_ID_P00062042,2.3348297872871626e-07
Product_ID_P00064342,2.3320095010603836e-07
Product_ID_P00045342,2.2851600078865886e-07
Product_ID_P00075142,2.284321993784033e-07
Product_ID_P00072342,2.2783673614412692e-07
Product_ID_P00057242,2.2537710719916504e-07
Product_ID_P00063542,2.244744337076554e-07
Product_ID_P00038442,2.239421519334428e-07
Product_ID_P00040342,2.1890082280151546e-07
Product_ID_P00064042,2.1866208044230007e-07
Product_ID_P00066142,2.1854350507055642e-07
Product_ID_P00078542,2.1660503080056515e-07
Product_ID_P00065342,2.1576920516963582e-07
Product_ID_P00045942,2.1259808136164793e-07
Product_ID_P00059342,2.1076755274407333e-07
Product_ID_P00062442,2.1073014977446292e-07
Product_ID_P00056142,2.0751485863002017e-07
Product_ID_P00059042,2.0641709852498025e-07
Product_ID_P00043142,2.061365194094833e-07
Product_ID_P00068242,2.0526056232483825e-07
Product_ID_P00070542,1.9968683773186058e-07
Product_ID_P00059742,1.9633807823993266e-07
Product_ID_P00072042,1.9534552819777673e-07
Product_ID_P00065142,1.9097774384135846e-07
Product_ID_P00071542,1.8868922779802233e-07
Product_ID_P00067742,1.8426044334773906e-07
Product_ID_P00061542,1.8305740923096891e-07
Product_ID_P00059242,1.825374624786491e-07
Product_ID_P00078342,1.805973681712203e-07
Product_ID_P00064242,1.8036396909337782e-07
Product_ID_P00050542,1.7988077161135152e-07
Product_ID_P00077742,1.7943079910764936e-07
Product_ID_P00056342,1.7723510836731293e-07
Product_ID_P00058942,1.7138586372311693e-07
Product_ID_P00079642,1.692631030891789e-07
Product_ID_P00039442,1.6376372968807118e-07
Product_ID_P00064942,1.626843300073233e-07
Product_ID_P00049642,1.6079400211310713e-07
Product_ID_P00076342,1.6044577932916582e-07
Product_ID_P00074842,1.604021448997628e-07
Product_ID_P00077042,1.574526322656311e-07
Product_ID_P00062742,1.5421130683535011e-07
Product_ID_P00048542,1.540634002594743e-07
Product_ID_P00035342,1.5316781798446755e-07
Product_ID_P00077142,1.51969743455993e-07
Product_ID_P00053842,1.5042860468383878e-07
Product_ID_P00071742,1.4819232063700838e-07
Product_ID_P00068042,1.4603210729546845e-07
Product_ID_P00019842,1.4575175555364694e-07
Product_ID_P00065942,1.4411307347472757e-07
Product_ID_P00061942,1.4411008919523738e-07
Product_ID_P00075342,1.4316083252197132e-07
Product_ID_P00055542,1.4191073205438443e-07
Product_ID_P00068842,1.4152897165331524e-07
Product_ID_P00034442,1.395585513819242e-07
Product_ID_P00052542,1.3895873962610494e-07
Product_ID_P00063642,1.3793123798677698e-07
Product_ID_P00077842,1.343443685186685e-07
Product_ID_P00064642,1.3299791135068517e-07
Product_ID_P00074542,1.3177077562431805e-07
Product_ID_P00047842,1.2837176655011717e-07
Product_ID_P00078942,1.2752023792472755e-07
Product_ID_P00046642,1.26401801026077e-07
Product_ID_P00053542,1.2484321132433251e-07
Product_ID_P00017042,1.2329701348789968e-07
Product_ID_P00037342,1.2168050034233602e-07
Product_ID_P00049742,1.2002606553096484e-07
Product_ID_P00073442,1.1971064850513358e-07
Product_ID_P00061042,1.1409724720579106e-07
Product_ID_P00076242,1.1358521589954762e-07
Product_ID_P00079142,1.1261684873531408e-07
Product_ID_P00067642,1.1189399629074614e-07
Product_ID_P00067942,1.1043402992072515e-07
Product_ID_P00022842,1.0937264960375614e-07
Product_ID_P00052242,1.0937219485640526e-07
Product_ID_P00077942,1.0655895721356501e-07
Product_ID_P00056242,1.0630137126099726e-07
Product_ID_P00061242,1.0244173154205782e-07
Product_ID_P00073342,1.0204621503362432e-07
Product_ID_P00059842,1.0166843367187539e-07
Product_ID_P00064542,1.0023336471931543e-07
Product_ID_P00047142,9.931318345479667e-08
Product_ID_P00069542,9.90005388779025e-08
Product_ID_P00016042,9.895666153170168e-08
Product_ID_P00054942,9.856421456788667e-08
Product_ID_P00067442,9.846826287684962e-08
Product_ID_P00074442,9.791870070330333e-08
Product_ID_P00076742,9.710259973871871e-08
Product_ID_P00076942,9.624773156247102e-08
Product_ID_P00067042,9.595726169209229e-08
Product_ID_P00076642,9.29747194788888e-08
Product_ID_P00077542,9.2959453468211e-08
Product_ID_P00066442,9.111863619182259e-08
Product_ID_P00040842,8.899780823412584e-08
Product_ID_P00059142,8.830295428197132e-08
Product_ID_P00079342,8.646611604490317e-08
Product_ID_P00068742,8.637880455353297e-08
Product_ID_P00069742,8.594815881224349e-08
Product_ID_P00060142,8.52960511110723e-08
Product_ID_P00080542,8.5213883949109e-08
Product_ID_P00079542,8.488768798997626e-08
Product_ID_P00077442,8.21841013021185e-08
Product_ID_P00063342,8.099686965579167e-08
Product_ID_P00071842,7.942790958281876e-08
Product_ID_P00067342,7.846756489016116e-08
Product_ID_P00075642,7.61110641178675e-08
Product_ID_P00060342,7.439416549459565e-08
Product_ID_P00065842,7.394146450678818e-08
Product_ID_P00070642,7.350695341301616e-08
Product_ID_P00079042,7.293431281141238e-08
Product_ID_P00058742,7.168124227519002e-08
Product_ID_P00065042,7.108587851689663e-08
Product_ID_P00078042,7.013346703388379e-08
Product_ID_P00027842,7.012204150669277e-08
Product_ID_P00058342,6.86850967213104e-08
Product_ID_P00075842,6.731858803732393e-08
Product_ID_P00074342,6.623008630413096e-08
Product_ID_P00073042,6.507747229989036e-08
Product_ID_P00038842,6.463281465585169e-08
Product_ID_P00047342,6.127652341092471e-08
Product_ID_P00065642,6.104164640419185e-08
Product_ID_P00062642,6.02103682467714e-08
Product_ID_P00073542,5.9285866882419214e-08
Product_ID_P00047442,5.879871878278209e-08
Product_ID_P00066642,5.7515933349350234e-08
Product_ID_P00078142,5.744732334278524e-08
Product_ID_P00028342,5.73545548832044e-08
Product_ID_P00057442,5.695756044588052e-08
Product_ID_P00032142,5.551555659621954e-08
Product_ID_P00055142,5.551493131861207e-08
Product_ID_P00078242,5.463039087771904e-08
Product_ID_P00072942,5.341362907529401e-08
Product_ID_P00054842,5.331003194442019e-08
Product_ID_P00055742,5.2687994411826367e-08
Product_ID_P00056642,5.209804498917947e-08
Product_ID_P00038542,5.165341576685023e-08
Product_ID_P00074742,4.955336407874711e-08
Product_ID_P00078442,4.9419440983911045e-08
Product_ID_P00071942,4.922139851259999e-08
Product_ID_P00076442,4.695260713560856e-08
Product_ID_P00078642,4.6242348616942763e-08
Product_ID_P00064142,4.571961653709877e-08
Product_ID_P00063842,4.422099664225243e-08
Product_ID_P00071142,4.3574800656642765e-08
Product_ID_P00075542,4.317780621931888e-08
Product_ID_P00023042,4.280138909962261e-08
Product_ID_P00048142,4.2247393139405176e-08
Product_ID_P00070142,4.1035946196643636e-08
Product_ID_P00073742,3.8779091937612975e-08
Product_ID_P00063742,3.8508702004946826e-08
Product_ID_P00071342,3.822106009465642e-08
Product_ID_P00067842,3.803722847806057e-08
Product_ID_P00018242,3.778364288109515e-08
Product_ID_P00072742,3.539901172189275e-08
Product_ID_P00060942,3.476884558040183e-08
Product_ID_P00065242,3.464901965344325e-08
Product_ID_P00057342,3.380068847036455e-08
Product_ID_P00062942,3.343905063957209e-08
Product_ID_P00049142,3.331751941004768e-08
Product_ID_P00044942,3.322338670841418e-08
Product_ID_P00080142,3.311629370728042e-08
Product_ID_P00045742,3.280865712440573e-08
Product_ID_P00070842,3.2145180739462376e-08
Product_ID_P00072142,3.187119546055328e-08
Product_ID_P00072842,3.0802766559645534e-08
Product_ID_P00080442,3.043169272132218e-08
Product_ID_P00061342,3.020059557989896e-08
Product_ID_P00056742,2.788021902233595e-08
Product_ID_P00068142,2.5179815565934405e-08
Product_ID_P00074042,2.4384803509747144e-08
Product_ID_P00072442,2.4004293663892895e-08
Product_ID_P00041142,2.3744860300212167e-08
Product_ID_P00079842,2.2009771782904863e-08
Product_ID_P00070742,2.0854713511653244e-08
Product_ID_P00069942,2.0799234334845096e-08
Product_ID_P00048342,1.993419118662132e-08
Product_ID_P00061442,1.8734311879597954e-08
Product_ID_P00071242,1.690432327450253e-08
Product_ID_P00072542,1.654173331644415e-08
Product_ID_P00080042,1.583907760505099e-08
Product_ID_P00079442,1.56892383529339e-08
Product_ID_P00071042,1.560420059831813e-08
Product_ID_P00060742,1.547118699818384e-08
Product_ID_P00073942,1.535227056592703e-08
Product_ID_P00064442,1.463831722503528e-08
Product_ID_P00072242,1.2283408068469726e-08
Product_ID_P00071642,1.1644573305602535e-08
Product_ID_P00075242,1.1410065781092271e-08
Product_ID_P00070942,1.1015572454198264e-08
Product_ID_P00041842,1.0663825378287584e-08
Product_ID_P00062142,1.0306393960490823e-08
Product_ID_P00060442,9.564764980041218e-09
Product_ID_P00068442,8.439656085101888e-09
Product_ID_P00026542,8.365645953745116e-09
Product_ID_P00079942,6.667058016773808e-09
Product_ID_P00068542,4.208914106129669e-09
Product_ID_P00028542,3.8945699998294e-09
Product_ID_P00077242,3.495742362247256e-09
Product_ID_P00080742,3.47597506333841e-09
Product_ID_P00063242,1.5365912986453623e-09
Product_ID_P00080642,4.799431962965173e-10
Product_ID_P00080242,4.1325165511807427e-10
Product_ID_P00080842,1.2705494208814505e-21
Product_ID_P00080942,2.117582368135751e-22
Product_ID_P00295042,0.0
Product_ID_P00295142,0.0
Product_ID_P00295242,0.0
Product_ID_P00090242,0.0
Product_ID_P00295442,0.0
Product_ID_P00293442,0.0
Product_ID_P00294842,0.0
Product_ID_P00294742,0.0
Product_ID_P00294642,0.0
Product_ID_P00294542,0.0
Product_ID_P00255742,0.0
Product_ID_P00090342,0.0
Product_ID_P00294342,0.0
Product_ID_P00293542,0.0
Product_ID_P00090442,0.0
Product_ID_P00294242,0.0
Product_ID_P00294142,0.0
Product_ID_P00294042,0.0
Product_ID_P00293942,0.0
Product_ID_P00293842,0.0
Product_ID_P00090142,0.0
Product_ID_P00255542,0.0
Product_ID_P00089642,0.0
Product_ID_P00297442,0.0
Product_ID_P00255442,0.0
Product_ID_P00255342,0.0
Product_ID_P00297542,0.0
Product_ID_P00297642,0.0
Product_ID_P00296242,0.0
Product_ID_P00255242,0.0
Product_ID_P00089442,0.0
Product_ID_P00297942,0.0
Product_ID_P00298042,0.0
Product_ID_P00298142,0.0
Product_ID_P00089342,0.0
Product_ID_P00298342,0.0
Product_ID_P00298442,0.0
Product_ID_P00297742,0.0
Product_ID_P00295642,0.0
Product_ID_P00090042,0.0
Product_ID_P00089942,0.0
Product_ID_P00295942,0.0
Product_ID_P00089842,0.0
Product_ID_P00296142,0.0
Product_ID_P00293342,0.0
Product_ID_P00296342,0.0
Product_ID_P00297242,0.0
Product_ID_P00296542,0.0
Product_ID_P00296642,0.0
Product_ID_P00296742,0.0
Product_ID_P00296842,0.0
Product_ID_P00255642,0.0
Product_ID_P00089742,0.0
Product_ID_P00297042,0.0
Product_ID_P00297142,0.0
Product_ID_P00296442,0.0
Product_ID_P00287942,0.0
Product_ID_P00288142,0.0
Product_ID_P00288242,0.0
Product_ID_P00288342,0.0
Product_ID_P00288442,0.0
Product_ID_P00288542,0.0
Product_ID_P00091242,0.0
Product_ID_P00288742,0.0
Product_ID_P00292942,0.0
Product_ID_P00091042,0.0
Product_ID_P00103542,0.0
Product_ID_P00289142,0.0
